"s","a","r","sp"
25191,2,-100,25191
25191,5,-25,25691
25691,3,-25,25692
25692,2,-100,25192
25192,5,-25,25692
25692,2,-100,25193
25193,2,-100,25193
25193,3,-25,25193
25193,3,-25,25193
25193,6,-100,25694
25694,7,-225,26194
26194,3,-25,26195
26195,5,-25,26196
26196,4,0,26197
26197,6,-100,26698
26698,5,-25,27200
27200,1,-225,26701
26701,5,-25,27202
27202,5,-25,27204
27204,3,-25,27205
27205,7,-225,27207
27207,2,-100,27208
27208,4,0,26710
26710,1,-225,26711
26711,4,0,26712
26712,7,-225,26713
26713,3,-25,26714
26714,7,-225,26715
26715,6,-100,26717
26717,2,-100,26718
26718,4,0,26219
26219,6,-100,26720
26720,5,-25,26721
26721,5,-25,26722
26722,2,-100,26222
26222,1,-225,25723
25723,7,-225,25723
25723,4,0,25224
25224,7,-225,25724
25724,3,-25,25224
25224,7,-225,25224
25224,3,-25,24724
24724,5,-25,24724
24724,6,-100,24724
24724,5,-25,24724
24724,2,-100,24224
24224,7,-225,24723
24723,7,-225,24723
24723,6,-100,24723
24723,1,-225,24222
24222,6,-100,24222
24222,1,-225,23721
23721,7,-225,24221
24221,1,-225,23719
23719,5,-25,23718
23718,5,-25,23717
23717,6,-100,23717
23717,2,-100,23215
23215,7,-225,23214
23214,7,-225,23713
23713,6,-100,23713
23713,7,-225,24212
24212,6,-100,24212
24212,6,-100,24711
24711,5,-25,24711
24711,3,-25,24211
24211,1,-225,24210
24210,4,0,24210
24210,1,-225,23709
23709,6,-100,23708
23708,2,-100,23707
23707,5,-25,23706
23706,6,-100,24205
24205,2,-100,23704
23704,1,-225,23203
23203,6,-100,23703
23703,5,-25,23702
23702,3,-25,23701
23701,3,-25,23700
23700,4,0,23699
23699,2,-100,23198
23198,5,-25,23697
23697,1,-225,23196
23196,5,-25,23695
23695,3,-25,23694
23694,3,-25,23693
23693,4,0,23693
23693,4,0,23692
23692,1,-225,23691
23691,3,-25,23690
23690,5,-25,24189
24189,6,-100,24189
24189,1,-225,24188
24188,4,0,24688
24688,7,-225,25188
25188,7,-225,25689
25689,1,-225,25189
25189,7,-225,25689
25689,7,-225,26190
26190,7,-225,26692
26692,5,-25,27193
27193,6,-100,27695
27695,7,-225,28197
28197,2,-100,27699
27699,5,-25,28201
28201,1,-225,27703
27703,6,-100,28205
28205,5,-25,28207
28207,4,0,28209
28209,3,-25,28211
28211,4,0,27713
27713,4,0,27715
27715,6,-100,28217
28217,2,-100,27719
27719,6,-100,27721
27721,2,-100,27223
27223,2,-100,26724
26724,1,-225,26225
26225,5,-25,26225
26225,4,0,25726
25726,7,-225,26227
26227,5,-25,25727
25727,1,-225,25228
25228,4,0,25228
25228,3,-25,24728
24728,5,-25,24727
24727,1,-225,24227
24227,5,-25,23726
23726,4,0,23725
23725,5,-25,23724
23724,5,-25,23723
23723,7,-225,23723
23723,7,-225,23722
23722,6,-100,24221
24221,2,-100,23720
23720,2,-100,23219
23219,6,-100,23218
23218,5,-25,23216
23216,6,-100,23215
23215,5,-25,23214
23214,6,-100,23713
23713,5,-25,23712
23712,1,-225,23211
23211,2,-100,22710
22710,4,0,22709
22709,3,-25,22707
22707,3,-25,22705
22705,1,-225,22203
22203,5,-25,22202
22202,5,-25,22700
22700,4,0,22698
22698,5,-25,22697
22697,6,-100,23196
23196,5,-25,23695
23695,4,0,23694
23694,7,-225,24193
24193,2,-100,23692
23692,2,-100,23691
23691,4,0,23691
23691,7,-225,24190
24190,2,-100,24190
24190,5,-25,24189
24189,6,-100,24689
24689,6,-100,25190
25190,3,-25,25190
25190,5,-25,25690
25690,7,-225,26191
26191,4,0,26192
26192,5,-25,26693
26693,5,-25,27195
27195,3,-25,26696
26696,4,0,27198
27198,3,-25,26699
26699,7,-225,27200
27200,7,-225,27702
27702,7,-225,28204
28204,2,-100,27706
27706,3,-25,27708
27708,6,-100,27710
27710,2,-100,27212
27212,7,-225,27714
27714,3,-25,27215
27215,6,-100,27717
27717,7,-225,27719
27719,7,-225,28221
28221,3,-25,27723
27723,3,-25,27225
27225,3,-25,26726
26726,3,-25,26727
26727,6,-100,26728
26728,3,-25,26229
26229,6,-100,26230
26230,6,-100,26231
26231,5,-25,26232
26232,1,-225,25732
25732,1,-225,24732
24732,4,0,24732
24732,3,-25,24231
24231,7,-225,24231
24231,6,-100,24230
24230,4,0,24230
24230,6,-100,24229
24229,2,-100,23728
23728,2,-100,22727
22727,5,-25,22725
22725,1,-225,22223
22223,5,-25,22222
22222,3,-25,21719
21719,7,-225,22217
22217,4,0,21715
21715,7,-225,22213
22213,3,-25,21711
21711,2,-100,21709
21709,2,-100,21206
21206,7,-225,21204
21204,1,-225,21201
21201,2,-100,20698
20698,2,-100,20695
20695,4,0,20693
20693,1,-225,20689
20689,5,-25,20687
20687,2,-100,20684
20684,7,-225,21181
21181,1,-225,21179
21179,1,-225,21176
21176,7,-225,21674
21674,5,-25,22172
22172,5,-25,22671
22671,6,-100,23670
23670,3,-25,23669
23669,4,0,24168
24168,6,-100,24668
24668,2,-100,24668
24668,4,0,25168
25168,5,-25,25669
25669,3,-25,26169
26169,6,-100,26671
26671,5,-25,27172
27172,3,-25,27174
27174,1,-225,27176
27176,4,0,27677
27677,6,-100,28180
28180,6,-100,29183
29183,5,-25,29186
29186,4,0,29689
29689,1,-225,29192
29192,4,0,29695
29695,5,-25,29698
29698,3,-25,29702
29702,7,-225,30205
30205,6,-100,30209
30209,7,-225,30713
30713,5,-25,30717
30717,1,-225,30220
30220,2,-100,29724
29724,2,-100,29227
29227,3,-25,28729
28729,2,-100,28232
28232,7,-225,28234
28234,5,-25,28236
28236,2,-100,27738
27738,1,-225,26739
26739,6,-100,26741
26741,3,-25,26242
26242,1,-225,25742
25742,5,-25,25242
25242,5,-25,25242
25242,3,-25,24742
24742,4,0,24241
24241,3,-25,23741
23741,2,-100,22739
22739,4,0,22737
22737,6,-100,22736
22736,5,-25,22234
22234,6,-100,22232
22232,4,0,22230
22230,7,-225,22228
22228,3,-25,21726
21726,5,-25,21724
21724,5,-25,21721
21721,4,0,21219
21219,6,-100,21716
21716,7,-225,21714
21714,2,-100,21212
21212,5,-25,21209
21209,6,-100,21707
21707,4,0,21705
21705,6,-100,21703
21703,2,-100,21700
21700,3,-25,21698
21698,1,-225,21196
21196,5,-25,21693
21693,7,-225,22191
22191,1,-225,21689
21689,7,-225,22187
22187,1,-225,22185
22185,6,-100,22684
22684,5,-25,23183
23183,7,-225,23682
23682,2,-100,23681
23681,6,-100,24180
24180,2,-100,24180
25343,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24691
24691,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,24690
24690,3,-25,25190
25190,5,-25,25190
25190,5,-25,25690
25690,5,-25,25691
25691,5,-25,26192
26192,5,-25,26693
26693,5,-25,26694
26694,5,-25,27196
27196,5,-25,27197
27197,5,-25,27699
27699,5,-25,27701
27701,5,-25,28203
28203,5,-25,28205
28205,5,-25,28208
28208,5,-25,28710
28710,5,-25,28713
28713,5,-25,28715
28715,5,-25,28718
28718,5,-25,28720
28720,5,-25,28723
28723,5,-25,28725
28725,5,-25,28728
28728,5,-25,28730
28730,5,-25,28233
28233,5,-25,28235
28235,5,-25,28237
28237,5,-25,27739
27739,5,-25,27741
27741,5,-25,27743
27743,5,-25,27244
27244,5,-25,27246
27246,5,-25,26747
26747,5,-25,26248
26248,5,-25,26249
26249,5,-25,25749
25749,5,-25,25750
25750,5,-25,25250
25250,5,-25,24750
24750,3,-25,24249
24249,3,-25,23748
23748,3,-25,23247
23247,3,-25,22245
22245,3,-25,21743
21743,3,-25,21241
21241,3,-25,20738
20738,3,-25,20235
20235,3,-25,19731
19731,3,-25,19227
19227,3,-25,18723
18723,3,-25,18718
18718,3,-25,18214
18214,3,-25,17709
17709,3,-25,17704
17704,3,-25,17699
17699,3,-25,17694
17694,3,-25,17689
17689,3,-25,17684
17684,3,-25,17679
17679,3,-25,17674
17674,3,-25,17669
17669,3,-25,18164
18164,3,-25,18160
18160,3,-25,18655
18655,3,-25,19151
19151,3,-25,19147
19147,3,-25,19644
19644,3,-25,20141
20141,3,-25,20638
20638,3,-25,21135
21135,3,-25,21633
21633,3,-25,22131
22131,3,-25,22630
22630,3,-25,23129
23129,3,-25,24128
24128,3,-25,24628
24628,3,-25,25128
25128,5,-25,26129
26129,5,-25,27130
27130,5,-25,27632
27632,5,-25,28635
28635,5,-25,29638
29638,5,-25,30142
30142,5,-25,31146
31146,5,-25,31651
31651,5,-25,32656
32656,5,-25,33162
33162,5,-25,33668
33668,5,-25,34674
34674,5,-25,35181
35181,5,-25,35188
35188,5,-25,35696
35696,5,-25,36203
36203,5,-25,36211
36211,5,-25,36219
36219,5,-25,36226
36226,5,-25,36234
36234,5,-25,36242
36242,5,-25,35749
35749,5,-25,35756
35756,5,-25,35263
35263,5,-25,34770
34770,5,-25,34276
34276,5,-25,33782
33782,5,-25,33288
33288,5,-25,32293
32293,5,-25,31798
31798,5,-25,31302
31302,5,-25,30306
30306,5,-25,29809
29809,5,-25,29312
29312,5,-25,28314
28314,5,-25,27816
27816,5,-25,26817
26817,5,-25,26317
26317,5,-25,25318
25318,5,-25,24317
24317,3,-25,23316
23316,3,-25,22314
22314,3,-25,21312
21312,3,-25,20308
20308,3,-25,19304
19304,3,-25,18300
18300,3,-25,17294
17294,3,-25,16288
16288,3,-25,15282
15282,3,-25,14274
14274,3,-25,13266
13266,3,-25,12758
12758,3,-25,11749
11749,3,-25,11240
11240,3,-25,10730
10730,3,-25,10220
10220,3,-25,10210
10210,3,-25,9699
9699,3,-25,9689
9689,3,-25,9678
9678,3,-25,9668
9668,3,-25,10158
10158,3,-25,10148
10148,3,-25,10638
10638,3,-25,11129
11129,3,-25,11620
11620,3,-25,12611
12611,3,-25,13103
13103,3,-25,13596
13596,3,-25,14589
14589,3,-25,15082
15082,3,-25,16076
16076,3,-25,17071
17071,3,-25,17566
17566,3,-25,18562
18562,3,-25,19058
19058,3,-25,20055
20055,3,-25,21052
21052,3,-25,21550
21550,3,-25,22548
22548,3,-25,23047
23047,3,-25,24047
24047,3,-25,24547
24547,3,-25,25547
25547,5,-25,26548
26548,5,-25,27550
27550,5,-25,29053
29053,5,-25,30057
30057,5,-25,31061
31061,5,-25,32066
32066,5,-25,33572
33572,5,-25,34579
34579,5,-25,35586
35586,5,-25,36594
36594,5,-25,37603
37603,5,-25,38612
38612,5,-25,39623
39623,5,-25,40633
40633,5,-25,41645
41645,5,-25,42657
42657,5,-25,43169
43169,5,-25,43682
43682,5,-25,44195
44195,5,-25,44209
44209,5,-25,44722
44722,5,-25,44235
44235,5,-25,44248
44248,5,-25,44261
44261,5,-25,43774
43774,5,-25,43287
43287,5,-25,42298
42298,5,-25,41810
41810,5,-25,41321
41321,5,-25,40331
40331,5,-25,39341
39341,5,-25,38851
38851,5,-25,37859
37859,5,-25,37368
37368,5,-25,36375
36375,5,-25,35883
35883,5,-25,34889
34889,5,-25,34396
34396,5,-25,33902
33902,5,-25,32907
32907,5,-25,32412
32412,5,-25,31917
31917,5,-25,31421
31421,5,-25,31425
31425,5,-25,30929
30929,5,-25,30433
30433,5,-25,29936
29936,5,-25,29939
29939,5,-25,29442
29442,5,-25,29445
29445,5,-25,28948
28948,5,-25,28950
28950,5,-25,28953
28953,5,-25,28455
28455,5,-25,28457
28457,5,-25,28459
28459,5,99975,28462
25343,3,-25,24715
24715,3,-25,24215
24215,3,-25,24214
24214,3,-25,23713
23713,3,-25,23712
23712,3,-25,23211
23211,3,-25,23210
23210,3,-25,22709
22709,3,-25,22707
22707,3,-25,22706
22706,3,-25,22204
22204,3,-25,22202
22202,3,-25,22200
22200,3,-25,22198
22198,3,-25,21696
21696,3,-25,21694
21694,3,-25,21692
21692,3,-25,21689
21689,3,-25,21687
21687,3,-25,21685
21685,3,-25,21683
21683,3,-25,22181
22181,3,-25,22179
22179,3,-25,22177
22177,3,-25,22175
22175,3,-25,22674
22674,3,-25,22672
22672,3,-25,22671
22671,3,-25,23169
23169,3,-25,23168
23168,3,-25,23667
23667,3,-25,23666
23666,3,-25,24166
24166,3,-25,24165
24165,3,-25,24665
24665,3,-25,24665
24665,3,-25,25165
25165,5,-25,25665
25665,5,-25,26166
26166,5,-25,26667
26667,5,-25,27169
27169,5,-25,27671
27671,5,-25,28173
28173,5,-25,28676
28676,5,-25,29179
29179,5,-25,29682
29682,5,-25,30186
30186,5,-25,30690
30690,5,-25,30694
30694,5,-25,31198
31198,5,-25,31202
31202,5,-25,31707
31707,5,-25,31712
31712,5,-25,31716
31716,5,-25,31721
31721,5,-25,31726
31726,5,-25,31730
31730,5,-25,31735
31735,5,-25,31739
31739,5,-25,31244
31244,5,-25,31248
31248,5,-25,30752
30752,5,-25,30255
30255,5,-25,30259
30259,5,-25,29762
29762,5,-25,29265
29265,5,-25,28768
28768,5,-25,28270
28270,5,-25,27772
27772,5,-25,27273
27273,5,-25,26775
26775,5,-25,26275
26275,5,-25,25776
25776,5,-25,25276
25276,5,-25,24776
24776,3,-25,23775
23775,3,-25,22774
22774,3,-25,22272
22272,3,-25,21269
21269,3,-25,20266
20266,3,-25,19762
19762,3,-25,18758
18758,3,-25,18254
18254,3,-25,17749
17749,3,-25,16743
16743,3,-25,16237
16237,3,-25,15731
15731,3,-25,15225
15225,3,-25,15218
15218,3,-25,14711
14711,3,-25,14704
14704,3,-25,14196
14196,3,-25,14189
14189,3,-25,14182
14182,3,-25,14175
14175,3,-25,14667
14667,3,-25,14660
14660,3,-25,15154
15154,3,-25,15647
15647,3,-25,15641
15641,3,-25,16135
16135,3,-25,16630
16630,3,-25,17625
17625,3,-25,18120
18120,3,-25,18616
18616,3,-25,19112
19112,3,-25,20108
20108,3,-25,20606
20606,3,-25,21603
21603,3,-25,22101
22101,3,-25,22600
22600,3,-25,23599
23599,3,-25,24099
24099,3,-25,25099
25099,5,-25,26100
26100,5,-25,27101
27101,5,-25,28103
28103,5,-25,29106
29106,5,-25,30110
30110,5,-25,31114
31114,5,-25,32119
32119,5,-25,33125
33125,5,-25,34132
34132,5,-25,35138
35138,5,-25,35646
35646,5,-25,36654
36654,5,-25,37162
37162,5,-25,38171
38171,5,-25,38681
38681,5,-25,38690
38690,5,-25,39200
39200,5,-25,39210
39210,5,-25,39720
39720,5,-25,39730
39730,5,-25,39240
39240,5,-25,39249
39249,5,-25,38759
38759,5,-25,38768
38768,5,-25,38277
38277,5,-25,37786
37786,5,-25,36794
36794,5,-25,36302
36302,5,-25,35809
35809,5,-25,34816
34816,5,-25,34322
34322,5,-25,33327
33327,5,-25,32833
32833,5,-25,31837
31837,5,-25,30841
30841,5,-25,30345
30345,5,-25,29348
29348,5,-25,28850
28850,5,-25,27852
27852,5,-25,26853
26853,5,-25,26354
26354,5,-25,25354
25354,5,-25,24854
24854,3,-25,23353
23353,3,-25,22351
22351,3,-25,21348
21348,3,-25,20345
20345,3,-25,18841
18841,3,-25,17836
17836,3,-25,16830
16830,3,-25,15824
15824,3,-25,14817
14817,3,-25,13309
13309,3,-25,12300
12300,3,-25,11291
11291,3,-25,10281
10281,3,-25,9770
9770,3,-25,8759
8759,3,-25,7747
7747,3,-25,7235
7235,3,-25,6723
6723,3,-25,6710
6710,3,-25,6198
6198,3,-25,6185
6185,3,-25,6172
6172,3,-25,6159
6159,3,-25,6647
6647,3,-25,7135
7135,3,-25,7623
7623,3,-25,8111
8111,3,-25,9101
9101,3,-25,9590
9590,3,-25,10580
10580,3,-25,11071
11071,3,-25,12062
12062,3,-25,12554
12554,3,-25,13546
13546,3,-25,14539
14539,3,-25,15032
15032,3,-25,15526
15526,3,-25,16520
16520,3,-25,17015
17015,3,-25,18010
18010,3,-25,18506
18506,3,-25,19002
19002,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,29008
29008,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,37054
37054,5,-25,38063
38063,5,-25,39073
39073,5,-25,40084
40084,5,-25,41595
41595,5,-25,42607
42607,5,-25,43620
43620,5,-25,44633
44633,5,-25,45147
45147,5,-25,46162
46162,5,-25,46677
46677,5,-25,47192
47192,5,-25,47707
47707,5,-25,47723
47723,5,-25,47738
47738,5,-25,47254
47254,5,-25,47269
47269,5,-25,46784
46784,5,-25,46298
46298,5,-25,45312
45312,5,-25,44825
44825,5,-25,43838
43838,5,-25,43350
43350,5,-25,42362
42362,5,-25,41374
41374,5,-25,40884
40884,5,-25,40395
40395,5,-25,39404
39404,5,-25,38914
38914,5,-25,38423
38423,5,-25,37932
37932,5,-25,37940
37940,5,-25,37449
37449,5,-25,37457
37457,5,99975,36965
25343,3,-25,24707
24707,3,-25,24707
24707,3,-25,24206
24206,3,-25,24206
24206,3,-25,24205
24205,3,-25,23705
23705,3,-25,23704
23704,3,-25,23703
23703,3,-25,23202
23202,3,-25,23201
23201,3,-25,23199
23199,3,-25,23198
23198,3,-25,23197
23197,3,-25,22696
22696,3,-25,22694
22694,3,-25,22693
22693,3,-25,22691
22691,3,-25,22690
22690,3,-25,22688
22688,3,-25,22687
22687,3,-25,22685
22685,3,-25,22684
22684,3,-25,23183
23183,3,-25,23181
23181,3,-25,23180
23180,3,-25,23179
23179,3,-25,23178
23178,3,-25,23677
23677,3,-25,23676
23676,3,-25,23675
23675,3,-25,24175
24175,3,-25,24174
24174,3,-25,24174
24174,3,-25,24673
24673,3,-25,24673
24673,3,-25,24673
24673,3,-25,25173
25173,5,-25,25673
25673,5,-25,26174
26174,5,-25,26675
26675,5,-25,27177
27177,5,-25,27178
27178,5,-25,27680
27680,5,-25,28183
28183,5,-25,28685
28685,5,-25,29188
29188,5,-25,29191
29191,5,-25,29694
29694,5,-25,30198
30198,5,-25,30201
30201,5,-25,30205
30205,5,-25,30709
30709,5,-25,30713
30713,5,-25,30717
30717,5,-25,30721
30721,5,-25,30725
30725,5,-25,30729
30729,5,-25,30733
30733,5,-25,30737
30737,5,-25,30240
30240,5,-25,30244
30244,5,-25,29747
29747,5,-25,29750
29750,5,-25,29253
29253,5,-25,28756
28756,5,-25,28758
28758,5,-25,28261
28261,5,-25,27762
27762,5,-25,27264
27264,5,-25,26765
26765,5,-25,26266
26266,5,-25,25767
25767,5,-25,25767
25767,5,-25,25267
25267,5,-25,24767
24767,3,-25,23766
23766,3,-25,23265
23265,3,-25,22263
22263,3,-25,21261
21261,3,-25,20758
20758,3,-25,20254
20254,3,-25,19250
19250,3,-25,18746
18746,3,-25,18241
18241,3,-25,17736
17736,3,-25,17231
17231,3,-25,16725
16725,3,-25,16219
16219,3,-25,15713
15713,3,-25,15707
15707,3,-25,15700
15700,3,-25,15194
15194,3,-25,15187
15187,3,-25,15181
15181,3,-25,15674
15674,3,-25,15668
15668,3,-25,15661
15661,3,-25,16155
16155,3,-25,16650
16650,3,-25,16644
16644,3,-25,17139
17139,3,-25,17634
17634,3,-25,18130
18130,3,-25,19126
19126,3,-25,19622
19622,3,-25,20119
20119,3,-25,20616
20616,3,-25,21613
21613,3,-25,22112
22112,3,-25,22610
22610,3,-25,23609
23609,3,-25,24109
24109,3,-25,24609
24609,3,-25,25609
25609,5,-25,26610
26610,5,-25,27612
27612,5,-25,28615
28615,5,-25,29618
29618,5,-25,30622
30622,5,-25,31626
31626,5,-25,32131
32131,5,-25,33137
33137,5,-25,34143
34143,5,-25,34650
34650,5,-25,35657
35657,5,-25,36165
36165,5,-25,36673
36673,5,-25,37182
37182,5,-25,37690
37690,5,-25,38199
38199,5,-25,38209
38209,5,-25,38218
38218,5,-25,38727
38727,5,-25,38236
38236,5,-25,38245
38245,5,-25,37754
37754,5,-25,37763
37763,5,-25,37271
37271,5,-25,36779
36779,5,-25,36287
36287,5,-25,35794
35794,5,-25,34801
34801,5,-25,34307
34307,5,-25,33313
33313,5,-25,32818
32818,5,-25,31823
31823,5,-25,31327
31327,5,-25,30331
30331,5,-25,29834
29834,5,-25,28836
28836,5,-25,27838
27838,5,-25,27340
27340,5,-25,26341
26341,5,-25,25841
25841,5,-25,24841
24841,3,-25,23840
23840,3,-25,22838
22838,3,-25,21336
21336,3,-25,20333
20333,3,-25,19329
19329,3,-25,18324
18324,3,-25,16818
16818,3,-25,15812
15812,3,-25,14805
14805,3,-25,13798
13798,3,-25,12789
12789,3,-25,11780
11780,3,-25,10771
10771,3,-25,10260
10260,3,-25,9250
9250,3,-25,8739
8739,3,-25,8227
8227,3,-25,7715
7715,3,-25,7704
7704,3,-25,7191
7191,3,-25,7179
7179,3,-25,7668
7668,3,-25,7656
7656,3,-25,8144
8144,3,-25,8633
8633,3,-25,9122
9122,3,-25,9612
9612,3,-25,10102
10102,3,-25,11092
11092,3,-25,11583
11583,3,-25,12575
12575,3,-25,13067
13067,3,-25,14060
14060,3,-25,15053
15053,3,-25,15546
15546,3,-25,16541
16541,3,-25,17036
17036,3,-25,18031
18031,3,-25,18527
18527,3,-25,19523
19523,3,-25,20020
20020,3,-25,20517
20517,3,-25,21515
21515,3,-25,22013
22013,3,-25,22511
22511,3,-25,23010
23010,3,-25,24009
24009,3,-25,24509
24509,3,-25,25009
25009,5,-25,26010
26010,5,-25,27012
27012,5,-25,28014
28014,5,-25,28516
28516,5,-25,29520
29520,5,-25,30524
30524,5,-25,31529
31529,5,-25,32534
32534,5,-25,34040
34040,5,-25,35047
35047,5,-25,36055
36055,5,-25,37063
37063,5,-25,38072
38072,5,-25,39582
39582,5,-25,40593
40593,5,-25,41605
41605,5,-25,42617
42617,5,-25,43630
43630,5,-25,44643
44643,5,-25,45157
45157,5,-25,46171
46171,5,-25,46686
46686,5,-25,46701
46701,5,-25,47216
47216,5,-25,47232
47232,5,-25,47247
47247,5,-25,46761
46761,5,-25,46276
46276,5,-25,45790
45790,5,-25,45304
45304,5,-25,44317
44317,5,-25,43830
43830,5,-25,42843
42843,5,-25,42354
42354,5,-25,41365
41365,5,-25,40876
40876,5,-25,39886
39886,5,-25,39396
39396,5,-25,38405
38405,5,-25,37914
37914,5,-25,37422
37422,5,-25,36931
36931,5,-25,36939
36939,5,-25,36446
36446,5,-25,36454
36454,5,99975,36462
25343,3,-25,24723
24723,3,-25,24222
24222,3,-25,23721
23721,3,-25,23720
23720,3,-25,23219
23219,3,-25,22718
22718,3,-25,22716
22716,3,-25,22214
22214,3,-25,22212
22212,3,-25,21710
21710,3,-25,21708
21708,3,-25,21206
21206,3,-25,21203
21203,3,-25,21200
21200,3,-25,21198
21198,3,-25,20695
20695,3,-25,20692
20692,3,-25,20689
20689,3,-25,20686
20686,3,-25,20684
20684,3,-25,21181
21181,3,-25,21178
21178,3,-25,21176
21176,3,-25,21173
21173,3,-25,21671
21671,3,-25,21669
21669,3,-25,21667
21667,3,-25,22165
22165,3,-25,22663
22663,3,-25,22661
22661,3,-25,23160
23160,3,-25,23159
23159,3,-25,23658
23658,3,-25,24158
24158,3,-25,24157
24157,3,-25,24657
24657,3,-25,25157
25157,5,-25,25657
25657,5,-25,26158
26158,5,-25,27160
27160,5,-25,27662
27662,5,-25,28164
28164,5,-25,28666
28666,5,-25,29169
29169,5,-25,29673
29673,5,-25,30177
30177,5,-25,30681
30681,5,-25,31185
31185,5,-25,31690
31690,5,-25,32194
32194,5,-25,32199
32199,5,-25,32704
32704,5,-25,32710
32710,5,-25,32715
32715,5,-25,32720
32720,5,-25,32726
32726,5,-25,32731
32731,5,-25,32736
32736,5,-25,32242
32242,5,-25,32246
32246,5,-25,31751
31751,5,-25,31756
31756,5,-25,31260
31260,5,-25,30764
30764,5,-25,30268
30268,5,-25,29771
29771,5,-25,29274
29274,5,-25,28777
28777,5,-25,28279
28279,5,-25,27781
27781,5,-25,27283
27283,5,-25,26784
26784,5,-25,26284
26284,5,-25,25285
25285,5,-25,24785
24785,3,-25,23784
23784,3,-25,23283
23283,3,-25,22281
22281,3,-25,21278
21278,3,-25,20275
20275,3,-25,19771
19771,3,-25,18767
18767,3,-25,17762
17762,3,-25,17257
17257,3,-25,16251
16251,3,-25,15745
15745,3,-25,15238
15238,3,-25,14731
14731,3,-25,14223
14223,3,-25,13716
13716,3,-25,13708
13708,3,-25,13200
13200,3,-25,13192
13192,3,-25,13184
13184,3,-25,13176
13176,3,-25,13668
13668,3,-25,13661
13661,3,-25,14153
14153,3,-25,14146
14146,3,-25,14639
14639,3,-25,15133
15133,3,-25,15626
15626,3,-25,16621
16621,3,-25,17115
17115,3,-25,17610
17610,3,-25,18106
18106,3,-25,19102
19102,3,-25,19598
19598,3,-25,20595
20595,3,-25,21093
21093,3,-25,22091
22091,3,-25,22590
22590,3,-25,23589
23589,3,-25,24088
24088,3,-25,25088
25088,5,-25,26089
26089,5,-25,27091
27091,5,-25,28593
28593,5,-25,29597
29597,5,-25,30600
30600,5,-25,31605
31605,5,-25,32610
32610,5,-25,33616
33616,5,-25,34623
34623,5,-25,35630
35630,5,-25,36638
36638,5,-25,37147
37147,5,-25,38156
38156,5,-25,38665
38665,5,-25,39175
39175,5,-25,39685
39685,5,-25,40196
40196,5,-25,40206
40206,5,-25,40717
40717,5,-25,40728
40728,5,-25,40738
40738,5,-25,40249
40249,5,-25,40259
40259,5,-25,39769
39769,5,-25,39279
39279,5,-25,38788
38788,5,-25,38297
38297,5,-25,37305
37305,5,-25,36813
36813,5,-25,35821
35821,5,-25,35328
35328,5,-25,34334
34334,5,-25,33840
33840,5,-25,32845
32845,5,-25,31850
31850,5,-25,31354
31354,5,-25,30358
30358,5,-25,29861
29861,5,-25,28863
28863,5,-25,27865
27865,5,-25,27367
27367,5,-25,26368
26368,5,-25,25868
25868,5,-25,24868
24868,3,-25,23868
23868,3,-25,22866
22866,3,-25,21864
21864,3,-25,20861
20861,3,-25,19357
19357,3,-25,18352
18352,3,-25,17347
17347,3,-25,16341
16341,3,-25,15334
15334,3,-25,13827
13827,3,-25,12818
12818,3,-25,11809
